account_id,relationship_id,product,sub_type,commitment,utilization,balance,tenor_yrs,rate_type,spread,unused_fee,orig_fee_pct,rating,collateral,remaining_yrs
RV01712,R090,Revolver,Corporate RCF,4343000.0,0.208,904000.0,3.0,Floating,0.0255,0.0015,0.001,7,Senior Secured,1.33
RV01713,R475,Revolver,ABL Revolver,1203000.0,0.586,705000.0,1.0,Floating,0.0246,0.0015,0.0025,6,Senior Secured,0.58
RV01714,R331,Revolver,Working Capital Line,3478000.0,0.651,2263400.0,1.0,Floating,0.0297,0.0035,0.0025,7,Senior Secured,0.84
RV01715,R061,Revolver,Corporate RCF,518000.0,0.363,188200.0,2.0,Floating,0.0255,0.0035,0.001,7,Senior Secured,0.86
RV01716,R461,Revolver,Working Capital Line,1784000.0,0.169,300900.0,2.0,Floating,0.0126,0.0015,0.0025,4,Unsecured,0.45
RV01717,R112,Revolver,Corporate RCF,1022000.0,0.425,434100.0,3.0,Floating,0.032,0.0035,0.005,8,Senior Secured,0.79
RV01718,R250,Revolver,Corporate RCF,2134000.0,0.447,954500.0,3.0,Floating,0.0105,0.0025,0.001,1,Unsecured,0.78
RV01719,R120,Revolver,Working Capital Line,2179000.0,0.268,584600.0,5.0,Floating,0.0162,0.0035,0.0025,5,Senior Secured,2.84
RV01720,R445,Revolver,ABL Revolver,1929000.0,0.678,1307400.0,3.0,Floating,0.0214,0.002,0.0025,5,Unsecured,0.8
RV01721,R398,Revolver,Working Capital Line,1703000.0,0.683,1163000.0,1.0,Floating,0.016,0.0025,0.001,3,Senior Secured,0.53
RV01722,R167,Revolver,Working Capital Line,1216000.0,0.313,380800.0,3.0,Floating,0.0285,0.0015,0.001,8,Senior Secured,2.27
RV01723,R106,Revolver,Corporate RCF,421000.0,0.432,182000.0,1.0,Floating,0.0134,0.0025,0.0025,3,Senior Secured,0.9
RV01724,R259,Revolver,ABL Revolver,2959000.0,0.284,840600.0,1.0,Floating,0.0139,0.002,0.0025,3,Senior Secured,0.38
RV01725,R001,Revolver,Working Capital Line,14199000.0,0.308,4377900.0,2.0,Floating,0.0122,0.002,0.005,3,Senior Secured,1.8
RV01726,R197,Revolver,ABL Revolver,824000.0,0.381,313800.0,2.0,Floating,0.0242,0.002,0.005,6,Senior Secured,1.96
RV01727,R110,Revolver,Working Capital Line,578000.0,0.193,111700.0,1.0,Floating,0.0279,0.002,0.001,7,Senior Secured,0.7
RV01728,R039,Revolver,Corporate RCF,3669000.0,0.355,1301400.0,3.0,Floating,0.0192,0.0015,0.005,6,Unsecured,2.37
RV01729,R060,Revolver,Working Capital Line,1597000.0,0.544,869500.0,3.0,Floating,0.024,0.0035,0.005,6,Unsecured,1.76
RV01730,R002,Revolver,Working Capital Line,1749000.0,0.137,240400.0,1.0,Floating,0.014,0.002,0.0025,3,Unsecured,0.26
RV01731,R377,Revolver,Working Capital Line,1236000.0,0.187,230700.0,3.0,Floating,0.0266,0.002,0.0025,7,Unsecured,2.9
RV01732,R125,Revolver,Working Capital Line,1586000.0,0.555,879600.0,1.0,Floating,0.0227,0.0035,0.001,6,Unsecured,0.96
RV01733,R045,Revolver,Working Capital Line,106000.0,0.102,10800.0,3.0,Floating,0.0263,0.002,0.001,6,Senior Secured,1.37
RV01734,R239,Revolver,ABL Revolver,3155000.0,0.482,1521300.0,3.0,Floating,0.015,0.0025,0.001,2,Unsecured,1.07
RV01735,R097,Revolver,ABL Revolver,1647000.0,0.338,556800.0,2.0,Floating,0.0144,0.0035,0.005,3,Senior Secured,0.5
RV01736,R432,Revolver,Corporate RCF,4460000.0,0.358,1595900.0,3.0,Floating,0.0289,0.0035,0.0025,8,Senior Secured,1.79
RV01737,R378,Revolver,Working Capital Line,1815000.0,0.389,705500.0,2.0,Floating,0.0334,0.002,0.0025,9,Senior Secured,1.88
RV01738,R257,Revolver,Working Capital Line,656000.0,0.04,26300.0,1.0,Floating,0.0261,0.0025,0.0025,6,Senior Secured,0.23
RV01739,R273,Revolver,Working Capital Line,1037000.0,0.36,373200.0,2.0,Floating,0.0247,0.0035,0.005,7,Senior Secured,1.38
RV01740,R001,Revolver,Working Capital Line,1454000.0,0.214,310500.0,2.0,Floating,0.0099,0.0025,0.005,3,Senior Secured,1.74
RV01741,R294,Revolver,ABL Revolver,7066000.0,0.483,3416100.0,1.0,Floating,0.024,0.002,0.0025,6,Unsecured,0.5
RV01742,R354,Revolver,Working Capital Line,1659000.0,0.388,644000.0,2.0,Floating,0.0157,0.0025,0.0025,4,Unsecured,1.38
RV01743,R131,Revolver,ABL Revolver,2523000.0,0.285,719900.0,1.0,Floating,0.0196,0.0015,0.001,6,Senior Secured,0.56
RV01744,R085,Revolver,Corporate RCF,459000.0,0.262,120300.0,2.0,Floating,0.0275,0.0035,0.0025,8,Senior Secured,0.5
RV01745,R002,Revolver,Working Capital Line,15141000.0,0.511,7729800.0,3.0,Floating,0.0175,0.0025,0.001,4,Unsecured,1.81
RV01746,R275,Revolver,Corporate RCF,684000.0,0.79,540000.0,3.0,Floating,0.0182,0.002,0.005,3,Senior Secured,0.81
RV01747,R380,Revolver,Working Capital Line,1209000.0,0.546,660100.0,5.0,Floating,0.0165,0.002,0.0025,4,Senior Secured,3.74
RV01748,R329,Revolver,Corporate RCF,2961000.0,0.486,1439300.0,3.0,Floating,0.0261,0.0015,0.001,7,Senior Secured,1.34
RV01749,R007,Revolver,Working Capital Line,13341000.0,0.092,1231700.0,5.0,Floating,0.0274,0.0035,0.0025,8,Unsecured,4.21
RV01750,R326,Revolver,ABL Revolver,3994000.0,0.366,1462100.0,3.0,Floating,0.0138,0.0025,0.0025,3,Senior Secured,2.01
RV01751,R479,Revolver,Corporate RCF,710000.0,0.534,379200.0,3.0,Floating,0.0248,0.0015,0.005,7,Senior Secured,2.84
RV01752,R091,Revolver,Corporate RCF,404000.0,0.182,73600.0,3.0,Floating,0.0242,0.002,0.001,6,Senior Secured,2.37
RV01753,R198,Revolver,Corporate RCF,386000.0,0.266,102700.0,5.0,Floating,0.0183,0.0015,0.005,5,Senior Secured,3.9
RV01754,R270,Revolver,Corporate RCF,475000.0,0.635,301400.0,3.0,Floating,0.0192,0.002,0.001,5,Senior Secured,1.33
RV01755,R336,Revolver,Working Capital Line,6505000.0,0.308,2004700.0,5.0,Floating,0.0203,0.0035,0.005,5,Senior Secured,2.77
RV01756,R409,Revolver,Working Capital Line,1742000.0,0.704,1225700.0,2.0,Floating,0.0213,0.0025,0.0025,5,Unsecured,1.59
RV01757,R128,Revolver,Corporate RCF,2399000.0,0.825,1979100.0,5.0,Floating,0.0121,0.002,0.0025,3,Senior Secured,3.89
RV01758,R171,Revolver,ABL Revolver,711000.0,0.621,441700.0,2.0,Floating,0.026,0.0025,0.005,7,Senior Secured,1.51
RV01759,R257,Revolver,Corporate RCF,880000.0,0.135,119200.0,1.0,Floating,0.0237,0.0025,0.001,7,Senior Secured,0.21
RV01760,R464,Revolver,Corporate RCF,4961000.0,0.709,3515200.0,1.0,Floating,0.0193,0.0015,0.005,5,Unsecured,0.21
RV01761,R097,Revolver,Working Capital Line,559000.0,0.123,68600.0,3.0,Floating,0.0167,0.0015,0.005,3,Senior Secured,0.76
RV01762,R004,Revolver,Working Capital Line,5651000.0,0.4,2261400.0,1.0,Floating,0.0131,0.0035,0.001,3,Unsecured,0.23
RV01763,R306,Revolver,Working Capital Line,480000.0,0.308,147700.0,1.0,Floating,0.0324,0.0035,0.001,8,Unsecured,0.82
RV01764,R002,Revolver,Corporate RCF,4910000.0,0.364,1786700.0,2.0,Floating,0.0148,0.0015,0.005,4,Unsecured,1.28
RV01765,R034,Revolver,ABL Revolver,2763000.0,0.516,1425700.0,3.0,Floating,0.0142,0.0035,0.001,2,Unsecured,1.81
RV01766,R190,Revolver,Working Capital Line,421000.0,0.172,72300.0,1.0,Floating,0.0251,0.0015,0.0025,6,Senior Secured,0.27
RV01767,R256,Revolver,Working Capital Line,1140000.0,0.613,699000.0,3.0,Floating,0.0235,0.0025,0.001,6,Senior Secured,2.46
RV01768,R393,Revolver,Corporate RCF,1139000.0,0.234,266000.0,3.0,Floating,0.0125,0.0035,0.005,3,Unsecured,0.82
RV01769,R024,Revolver,Working Capital Line,750000.0,0.394,295700.0,3.0,Floating,0.0177,0.0015,0.005,4,Unsecured,1.13
RV01770,R277,Revolver,Working Capital Line,419000.0,0.089,37100.0,3.0,Floating,0.028,0.0035,0.005,8,Unsecured,2.57
RV01771,R382,Revolver,ABL Revolver,2906000.0,0.247,717000.0,1.0,Floating,0.0224,0.0035,0.005,6,Unsecured,0.75
RV01772,R183,Revolver,Working Capital Line,1678000.0,0.192,321900.0,5.0,Floating,0.021,0.002,0.0025,5,Unsecured,1.37
RV01773,R260,Revolver,Corporate RCF,2757000.0,0.271,748100.0,5.0,Floating,0.0178,0.0035,0.001,5,Unsecured,1.3
RV01774,R249,Revolver,Working Capital Line,2368000.0,0.269,636500.0,2.0,Floating,0.019,0.0015,0.005,5,Senior Secured,1.05
RV01775,R246,Revolver,Working Capital Line,856000.0,0.25,213600.0,1.0,Floating,0.0187,0.0025,0.005,5,Senior Secured,0.68
RV01776,R364,Revolver,Working Capital Line,6233000.0,0.357,2222600.0,3.0,Floating,0.0342,0.002,0.001,10,Senior Secured,1.19
RV01777,R314,Revolver,Working Capital Line,826000.0,0.064,53200.0,5.0,Floating,0.022,0.0025,0.005,6,Unsecured,3.34
RV01778,R049,Revolver,Working Capital Line,1277000.0,0.415,529800.0,5.0,Floating,0.0193,0.002,0.001,5,Unsecured,2.44
RV01779,R137,Revolver,Corporate RCF,448000.0,0.775,347200.0,5.0,Floating,0.0182,0.002,0.0025,4,Unsecured,3.35
RV01780,R143,Revolver,Working Capital Line,2464000.0,0.221,544000.0,5.0,Floating,0.0198,0.0025,0.001,5,Senior Secured,3.9
RV01781,R036,Revolver,Working Capital Line,787000.0,0.61,480100.0,3.0,Floating,0.0151,0.0015,0.001,3,Unsecured,2.62
RV01782,R111,Revolver,Working Capital Line,618000.0,0.376,232400.0,1.0,Floating,0.0241,0.0035,0.001,7,Senior Secured,0.36
RV01783,R361,Revolver,Corporate RCF,525000.0,0.527,276800.0,1.0,Floating,0.0134,0.0025,0.001,3,Senior Secured,0.27
RV01784,R001,Revolver,ABL Revolver,5768000.0,0.254,1464900.0,1.0,Floating,0.0173,0.002,0.0025,3,Unsecured,0.29
RV01785,R426,Revolver,ABL Revolver,3853000.0,0.314,1211000.0,1.0,Floating,0.0165,0.0025,0.001,4,Unsecured,0.33
RV01786,R160,Revolver,Working Capital Line,3089000.0,0.585,1806600.0,1.0,Floating,0.0109,0.002,0.0025,3,Unsecured,0.46
RV01787,R100,Revolver,Corporate RCF,850000.0,0.356,302700.0,2.0,Floating,0.0158,0.0025,0.0025,3,Unsecured,0.45
RV01788,R309,Revolver,Working Capital Line,465000.0,0.207,96200.0,3.0,Floating,0.0305,0.0025,0.0025,9,Senior Secured,2.6
RV01789,R362,Revolver,Working Capital Line,441000.0,0.232,102500.0,1.0,Floating,0.024,0.0035,0.0025,6,Unsecured,0.88
RV01790,R456,Revolver,Working Capital Line,582000.0,0.455,265000.0,5.0,Floating,0.0177,0.002,0.0025,4,Senior Secured,3.85
RV01791,R459,Revolver,Working Capital Line,4001000.0,0.612,2450400.0,5.0,Floating,0.019,0.002,0.001,4,Senior Secured,2.43
RV01792,R013,Revolver,Corporate RCF,1600000.0,0.504,805800.0,1.0,Floating,0.0177,0.002,0.001,4,Unsecured,0.77
RV01793,R462,Revolver,Working Capital Line,1806000.0,0.233,421200.0,1.0,Floating,0.023,0.0035,0.001,6,Senior Secured,0.66
RV01794,R249,Revolver,Working Capital Line,880000.0,0.506,445000.0,2.0,Floating,0.0202,0.0035,0.001,4,Unsecured,1.46
RV01795,R077,Revolver,Corporate RCF,1245000.0,0.339,421900.0,5.0,Floating,0.0163,0.0015,0.0025,5,Senior Secured,1.35
RV01796,R247,Revolver,Working Capital Line,2272000.0,0.181,411500.0,3.0,Floating,0.0152,0.0015,0.0025,4,Senior Secured,2.7
RV01797,R239,Revolver,ABL Revolver,551000.0,0.658,362600.0,1.0,Floating,0.0106,0.0035,0.005,2,Senior Secured,0.48
RV01798,R363,Revolver,Working Capital Line,726000.0,0.261,189300.0,3.0,Floating,0.0229,0.0015,0.001,7,Senior Secured,1.25
RV01799,R468,Revolver,ABL Revolver,629000.0,0.662,416500.0,5.0,Floating,0.0141,0.0015,0.001,3,Senior Secured,2.56
RV01800,R345,Revolver,Corporate RCF,346000.0,0.52,179900.0,1.0,Floating,0.0195,0.0015,0.005,5,Unsecured,0.4
RV01801,R019,Revolver,Corporate RCF,1587000.0,0.677,1073700.0,3.0,Floating,0.0226,0.0015,0.005,5,Senior Secured,2.99
RV01802,R019,Revolver,Working Capital Line,2986000.0,0.566,1689500.0,2.0,Floating,0.0149,0.0015,0.001,3,Senior Secured,1.43
RV01803,R122,Revolver,Corporate RCF,318000.0,0.617,196200.0,1.0,Floating,0.0203,0.0025,0.005,5,Unsecured,0.92
RV01804,R010,Revolver,ABL Revolver,3874000.0,0.167,645300.0,5.0,Floating,0.0189,0.0025,0.0025,5,Unsecured,4.8
RV01805,R450,Revolver,ABL Revolver,3549000.0,0.496,1761300.0,1.0,Floating,0.0242,0.0015,0.005,7,Unsecured,0.66
RV01806,R441,Revolver,ABL Revolver,208000.0,0.639,132900.0,5.0,Floating,0.0225,0.0025,0.0025,5,Senior Secured,4.2
RV01807,R215,Revolver,Corporate RCF,2242000.0,0.145,325300.0,3.0,Floating,0.0259,0.0015,0.0025,6,Unsecured,2.77
RV01808,R432,Revolver,ABL Revolver,926000.0,0.406,375500.0,1.0,Floating,0.0267,0.0025,0.0025,8,Senior Secured,0.32
RV01809,R257,Revolver,ABL Revolver,448000.0,0.187,83700.0,3.0,Floating,0.0267,0.0025,0.005,6,Senior Secured,1.25
RV01810,R268,Revolver,ABL Revolver,738000.0,0.261,192400.0,1.0,Floating,0.0306,0.002,0.005,9,Senior Secured,0.52
RV01811,R485,Revolver,Working Capital Line,362000.0,0.577,208800.0,1.0,Floating,0.0304,0.002,0.005,9,Unsecured,0.7
RV01812,R037,Revolver,Working Capital Line,4432000.0,0.559,2477100.0,1.0,Floating,0.016,0.0035,0.001,3,Senior Secured,0.81
RV01813,R231,Revolver,ABL Revolver,2973000.0,0.411,1222000.0,5.0,Floating,0.0246,0.0035,0.005,6,Unsecured,2.38
RV01814,R492,Revolver,Corporate RCF,1880000.0,0.059,110000.0,5.0,Floating,0.015,0.0035,0.005,3,Senior Secured,4.37
RV01815,R121,Revolver,Corporate RCF,2216000.0,0.502,1112400.0,1.0,Floating,0.0172,0.0015,0.001,4,Senior Secured,0.72
RV01816,R320,Revolver,Working Capital Line,764000.0,0.782,597300.0,2.0,Floating,0.0146,0.002,0.005,2,Senior Secured,1.0
RV01817,R413,Revolver,Corporate RCF,708000.0,0.254,179800.0,5.0,Floating,0.0167,0.002,0.001,4,Unsecured,3.72
RV01818,R036,Revolver,Corporate RCF,1342000.0,0.166,222600.0,3.0,Floating,0.0122,0.0015,0.001,2,Senior Secured,2.64
RV01819,R445,Revolver,Corporate RCF,5791000.0,0.431,2495400.0,1.0,Floating,0.0241,0.002,0.001,5,Unsecured,0.47
RV01820,R007,Revolver,ABL Revolver,35586000.0,0.624,22205900.0,2.0,Floating,0.0207,0.0015,0.0025,7,Senior Secured,1.02
RV01821,R059,Revolver,Corporate RCF,2307000.0,0.364,840700.0,2.0,Floating,0.0142,0.002,0.001,3,Senior Secured,1.51
RV01822,R452,Revolver,Working Capital Line,1975000.0,0.488,963600.0,2.0,Floating,0.0256,0.0025,0.0025,6,Unsecured,1.09
RV01823,R289,Revolver,ABL Revolver,9430000.0,0.549,5175400.0,3.0,Floating,0.0274,0.002,0.005,7,Unsecured,1.03
RV01824,R215,Revolver,Corporate RCF,2883000.0,0.415,1196400.0,3.0,Floating,0.0253,0.0025,0.0025,6,Unsecured,2.65
RV01825,R226,Revolver,ABL Revolver,679000.0,0.686,465900.0,3.0,Floating,0.0181,0.002,0.001,5,Senior Secured,1.08
RV01826,R391,Revolver,Corporate RCF,3102000.0,0.514,1595400.0,2.0,Floating,0.0213,0.002,0.0025,5,Unsecured,0.79
RV01827,R303,Revolver,Working Capital Line,387000.0,0.205,79300.0,3.0,Floating,0.0173,0.002,0.005,4,Unsecured,2.68
RV01828,R305,Revolver,Working Capital Line,937000.0,0.574,537600.0,3.0,Floating,0.0308,0.0015,0.0025,7,Unsecured,2.14
RV01829,R063,Revolver,ABL Revolver,186000.0,0.385,71600.0,3.0,Floating,0.0279,0.0015,0.0025,7,Senior Secured,1.64
RV01830,R328,Revolver,Corporate RCF,1642000.0,0.166,272200.0,1.0,Floating,0.0235,0.0015,0.005,6,Unsecured,0.51
RV01831,R225,Revolver,ABL Revolver,794000.0,0.269,213900.0,2.0,Floating,0.0213,0.0025,0.0025,5,Unsecured,0.69
RV01832,R005,Revolver,Corporate RCF,17264000.0,0.079,1372300.0,2.0,Floating,0.0182,0.0015,0.0025,5,Senior Secured,0.51
RV01833,R263,Revolver,Working Capital Line,7187000.0,0.479,3441400.0,2.0,Floating,0.0277,0.002,0.001,7,Unsecured,1.86
RV01834,R104,Revolver,ABL Revolver,370000.0,0.442,163400.0,3.0,Floating,0.0134,0.0015,0.005,3,Senior Secured,0.71
RV01835,R356,Revolver,Working Capital Line,17128000.0,0.304,5214000.0,3.0,Floating,0.029,0.002,0.001,7,Senior Secured,0.75
RV01836,R182,Revolver,Corporate RCF,1007000.0,0.265,267000.0,2.0,Floating,0.0153,0.002,0.0025,4,Unsecured,1.6
RV01837,R008,Revolver,Corporate RCF,9115000.0,0.199,1812500.0,3.0,Floating,0.024,0.0015,0.001,7,Senior Secured,2.74
RV01838,R227,Revolver,ABL Revolver,617000.0,0.324,199900.0,3.0,Floating,0.0163,0.0025,0.005,4,Senior Secured,2.3
RV01839,R474,Revolver,ABL Revolver,1513000.0,0.365,552000.0,3.0,Floating,0.018,0.0035,0.005,4,Unsecured,1.18
RV01840,R023,Revolver,ABL Revolver,2267000.0,0.16,362600.0,3.0,Floating,0.0143,0.0025,0.005,2,Unsecured,1.25
RV01841,R458,Revolver,Corporate RCF,3080000.0,0.52,1602200.0,5.0,Floating,0.0145,0.0015,0.001,4,Senior Secured,4.85
RV01842,R319,Revolver,ABL Revolver,971000.0,0.139,135200.0,3.0,Floating,0.0288,0.0035,0.001,8,Senior Secured,2.28
RV01843,R429,Revolver,ABL Revolver,3244000.0,0.404,1310100.0,1.0,Floating,0.0094,0.0035,0.001,2,Senior Secured,0.86
RV01844,R409,Revolver,Working Capital Line,240000.0,0.289,69300.0,5.0,Floating,0.0201,0.0035,0.0025,5,Senior Secured,2.79
RV01845,R343,Revolver,Corporate RCF,808000.0,0.905,731200.0,2.0,Floating,0.0206,0.0015,0.001,6,Unsecured,1.64
RV01846,R009,Revolver,Working Capital Line,26087000.0,0.341,8897800.0,3.0,Floating,0.0136,0.0015,0.001,3,Senior Secured,2.95
RV01847,R117,Revolver,Working Capital Line,2344000.0,0.017,40000.0,5.0,Floating,0.0142,0.0035,0.0025,3,Unsecured,2.43
RV01848,R120,Revolver,ABL Revolver,2362000.0,0.33,780100.0,1.0,Floating,0.0194,0.0035,0.001,4,Senior Secured,0.46
RV01849,R177,Revolver,Working Capital Line,10800000.0,0.168,1817700.0,1.0,Floating,0.026,0.002,0.0025,6,Unsecured,0.23
RV01850,R338,Revolver,Working Capital Line,851000.0,0.452,384700.0,1.0,Floating,0.0179,0.002,0.005,4,Senior Secured,0.79
RV01851,R461,Revolver,Corporate RCF,368000.0,0.187,68900.0,5.0,Floating,0.0253,0.0025,0.005,6,Unsecured,1.96
RV01852,R314,Revolver,Working Capital Line,4716000.0,0.237,1115800.0,2.0,Floating,0.0235,0.0035,0.005,5,Unsecured,0.81
RV01853,R110,Revolver,ABL Revolver,1483000.0,0.355,526600.0,3.0,Floating,0.0217,0.002,0.001,6,Unsecured,2.12
RV01854,R120,Revolver,Working Capital Line,2039000.0,0.661,1348600.0,1.0,Floating,0.0264,0.0025,0.0025,6,Senior Secured,0.79
RV01855,R387,Revolver,ABL Revolver,839000.0,0.136,114400.0,1.0,Floating,0.0178,0.0035,0.001,4,Unsecured,0.53
RV01856,R400,Revolver,ABL Revolver,426000.0,0.698,297300.0,1.0,Floating,0.0131,0.002,0.001,3,Senior Secured,0.96
RV01857,R484,Revolver,Corporate RCF,3391000.0,0.766,2598300.0,5.0,Floating,0.0269,0.002,0.005,7,Unsecured,1.65
RV01858,R198,Revolver,Working Capital Line,1053000.0,0.274,288700.0,1.0,Floating,0.0206,0.0015,0.001,5,Unsecured,0.62
RV01859,R226,Revolver,Corporate RCF,897000.0,0.406,364100.0,5.0,Floating,0.0179,0.0025,0.001,5,Senior Secured,3.47
RV01860,R269,Revolver,ABL Revolver,931000.0,0.46,427900.0,3.0,Floating,0.0185,0.002,0.0025,5,Senior Secured,2.08
RV01861,R278,Revolver,Corporate RCF,3355000.0,0.148,496200.0,5.0,Floating,0.0156,0.0015,0.001,2,Senior Secured,3.63
RV01862,R373,Revolver,Corporate RCF,547000.0,0.505,276400.0,2.0,Floating,0.0157,0.0025,0.005,3,Unsecured,1.41
RV01863,R081,Revolver,Working Capital Line,1089000.0,0.39,425100.0,3.0,Floating,0.0209,0.0025,0.005,4,Senior Secured,2.5
RV01864,R424,Revolver,ABL Revolver,2756000.0,0.439,1209000.0,1.0,Floating,0.0227,0.0015,0.0025,6,Senior Secured,0.85
RV01865,R437,Revolver,Corporate RCF,6212000.0,0.504,3129300.0,2.0,Floating,0.0219,0.0025,0.0025,6,Unsecured,1.96
RV01866,R013,Revolver,Corporate RCF,5063000.0,0.389,1967000.0,3.0,Floating,0.0145,0.0025,0.005,4,Unsecured,2.86
RV01867,R047,Revolver,ABL Revolver,1582000.0,0.117,185500.0,1.0,Floating,0.0198,0.002,0.0025,4,Senior Secured,0.62
RV01868,R171,Revolver,Corporate RCF,694000.0,0.385,267300.0,5.0,Floating,0.0243,0.002,0.0025,6,Senior Secured,3.82
RV01869,R123,Revolver,Corporate RCF,827000.0,0.221,183000.0,1.0,Floating,0.0283,0.0025,0.005,8,Senior Secured,0.52
RV01870,R322,Revolver,ABL Revolver,3809000.0,0.399,1519100.0,1.0,Floating,0.0163,0.0035,0.0025,4,Unsecured,0.72
RV01871,R173,Revolver,Working Capital Line,1811000.0,0.183,332200.0,3.0,Floating,0.0286,0.0035,0.001,7,Senior Secured,0.62
RV01872,R242,Revolver,Working Capital Line,2888000.0,0.562,1623600.0,2.0,Floating,0.0175,0.002,0.001,4,Senior Secured,0.99
RV01873,R155,Revolver,Working Capital Line,141000.0,0.355,50000.0,1.0,Floating,0.026,0.0025,0.001,7,Unsecured,0.93
RV01874,R046,Revolver,Corporate RCF,2026000.0,0.659,1334600.0,5.0,Floating,0.0111,0.002,0.005,2,Senior Secured,3.7
RV01875,R150,Revolver,Corporate RCF,1812000.0,0.69,1249900.0,1.0,Floating,0.0199,0.0015,0.001,5,Unsecured,0.21
RV01876,R241,Revolver,ABL Revolver,412000.0,0.289,119000.0,3.0,Floating,0.0218,0.0035,0.005,5,Unsecured,1.85
RV01877,R171,Revolver,Working Capital Line,710000.0,0.164,116100.0,1.0,Floating,0.0235,0.002,0.001,7,Unsecured,0.49
RV01878,R007,Revolver,Working Capital Line,12531000.0,0.307,3841000.0,1.0,Floating,0.0223,0.002,0.005,6,Senior Secured,0.85
RV01879,R380,Revolver,Working Capital Line,10368000.0,0.172,1781600.0,2.0,Floating,0.0198,0.0025,0.0025,4,Senior Secured,0.58
RV01880,R337,Revolver,Working Capital Line,275000.0,0.058,15900.0,5.0,Floating,0.0289,0.0025,0.005,8,Senior Secured,3.42
RV01881,R451,Revolver,Working Capital Line,257000.0,0.198,50800.0,3.0,Floating,0.02,0.002,0.005,4,Senior Secured,2.31
RV01882,R300,Revolver,Working Capital Line,376000.0,0.042,16000.0,1.0,Floating,0.0178,0.0015,0.0025,3,Senior Secured,0.68
RV01883,R002,Revolver,Working Capital Line,1841000.0,0.122,225100.0,1.0,Floating,0.0158,0.0025,0.005,3,Senior Secured,0.42
RV01884,R320,Revolver,Corporate RCF,706000.0,0.413,291200.0,5.0,Floating,0.014,0.0035,0.005,3,Senior Secured,4.17
RV01885,R225,Revolver,Working Capital Line,367000.0,0.506,185800.0,1.0,Floating,0.0262,0.0015,0.005,7,Senior Secured,0.83
RV01886,R167,Revolver,Working Capital Line,2675000.0,0.484,1295000.0,3.0,Floating,0.0298,0.0015,0.0025,8,Senior Secured,1.47
RV01887,R147,Revolver,Corporate RCF,1997000.0,0.456,910900.0,1.0,Floating,0.0282,0.0035,0.005,8,Senior Secured,0.41
RV01888,R392,Revolver,Corporate RCF,2720000.0,0.445,1209500.0,1.0,Floating,0.0225,0.0025,0.005,6,Unsecured,0.73
RV01889,R446,Revolver,Working Capital Line,373000.0,0.586,218700.0,1.0,Floating,0.0112,0.0025,0.0025,2,Senior Secured,0.49
RV01890,R072,Revolver,Working Capital Line,4676000.0,0.137,642400.0,1.0,Floating,0.0258,0.002,0.001,5,Unsecured,0.48
RV01891,R327,Revolver,Working Capital Line,14303000.0,0.107,1524000.0,3.0,Floating,0.0146,0.002,0.001,3,Unsecured,1.68
RV01892,R136,Revolver,Working Capital Line,396000.0,0.63,249500.0,2.0,Floating,0.0284,0.0015,0.005,7,Unsecured,1.13
RV01893,R385,Revolver,Working Capital Line,12485000.0,0.067,835100.0,5.0,Floating,0.0106,0.0035,0.001,2,Unsecured,4.32
RV01894,R478,Revolver,ABL Revolver,1223000.0,0.423,516900.0,1.0,Floating,0.0297,0.0025,0.001,7,Unsecured,0.96
RV01895,R099,Revolver,Working Capital Line,895000.0,0.414,370800.0,2.0,Floating,0.0283,0.0035,0.0025,8,Senior Secured,1.54
RV01896,R481,Revolver,Working Capital Line,3790000.0,0.356,1349900.0,2.0,Floating,0.018,0.0035,0.005,4,Senior Secured,0.54
RV01897,R101,Revolver,Corporate RCF,3757000.0,0.233,874100.0,1.0,Floating,0.0198,0.0015,0.001,6,Unsecured,0.47
RV01898,R410,Revolver,Working Capital Line,4688000.0,0.231,1082500.0,1.0,Floating,0.0229,0.0035,0.0025,5,Unsecured,0.35
RV01899,R218,Revolver,ABL Revolver,4223000.0,0.207,873700.0,1.0,Floating,0.0262,0.002,0.001,6,Senior Secured,0.73
RV01900,R322,Revolver,Working Capital Line,4303000.0,0.742,3193700.0,1.0,Floating,0.0183,0.002,0.005,5,Unsecured,0.68
