relationship_id,name,industry,segment,rating,total_revenue,opex,expected_loss,el_lifetime,economic_capital,rwa,reg_capital,capital,net_income,eva,raroc,lending_raroc,lending_net_income,lending_capital,n_deposit,n_interest_rate_derivative,n_payments,n_revolver,n_term_loan,exp_deposit,exp_interest_rate_derivative,exp_payments,exp_revolver,exp_term_loan,ancillary_uplift,meets_hurdle
R266,Client 266,Healthcare,Business Banking,6,85251.04633333336,25302.77,25618.368249999996,35803.92837845509,319011.83616043645,4361756.834409116,457984.46761295706,319011.83616043645,35425.016469387716,-2856.403869864668,0.11104608811935077,0.10174899930172056,32224.00198915571,316700.9229604365,1,0,2,2,2,379200.0,0.0,1085.4,5824000.0,834000.0,0.009297088817630209,False
R151,Client 151,Education,Business Banking,9,129244.12755714284,22559.464,77561.8674,296104.73392887646,279059.02673439734,3494449.4442965216,366917.1916511348,279059.02673439734,30298.59220167705,-3188.4910064506284,0.10857413414013885,-0.11637140302605281,-28684.950401996262,246494.84027939732,7,0,6,1,1,4694200.0,0.0,15348.48,794000.0,955000.0,0.22494553716619164,False
R107,Client 107,Transportation & Logistics,Business Banking,8,280167.7757428572,50898.928,131610.6648,397001.2386209585,853281.9497976372,11481993.306785278,1205609.2972124543,853281.9497976372,99187.24888765028,-3206.5850880661856,0.11624205681506956,0.08711363409639257,72547.72967440987,832794.2052576373,2,0,5,3,3,3517200.0,0.0,5862.959999999999,2615000.0,7388000.0,0.029128422718676994,False
R374,Client 374,Wholesale Trade,Business Banking,6,108539.82708333332,38697.15,24503.913749999996,50508.56202565516,450808.12009855814,5810048.638362155,610055.1070280264,450808.12009855814,47648.10572741715,-6448.868684409832,0.10569487017447703,0.07772220499570041,34540.976360633395,444415.80578605813,2,0,1,3,1,581700.0,0.0,16632.0,6981000.0,943000.0,0.027972665178776612,False
R256,Client 256,Healthcare,Business Banking,6,282445.1721666667,114899.95,60909.10874999999,78519.5588022855,965075.9645112996,13122616.285177588,1377874.7099436468,965075.9645112996,109281.5689182673,-6527.54682308865,0.1132362352155417,0.08776602965034079,83383.68611527281,950067.8844362996,2,0,3,7,0,1165300.0,0.0,60780.0,22778000.0,0.0,0.02547020556520091,False
R208,Client 208,Healthcare,Business Banking,6,361330.244245238,86448.446,97708.67485,190855.63037006336,1580805.4520976609,20422672.33015143,2144380.594665901,1580805.4520976609,180905.94130875848,-8790.712942960792,0.11443909246941429,0.09770740047863652,153380.42081688115,1569793.2814251608,2,0,3,5,5,1277700.0,0.0,2940.72,17566000.0,4763000.0,0.016731691990777772,False
R337,Client 337,Transportation & Logistics,Business Banking,7,135380.39925,28241.97,59266.947,125430.25798391215,503850.7281937165,6498094.53869919,682299.926563415,503850.7281937165,51124.998816948166,-9337.088566297827,0.10146854208235269,0.05148710013357858,25055.6328169499,486639.03680621646,4,0,3,7,0,2853900.0,0.0,1298.3999999999999,6642000.0,0.0,0.04998144194877411,False
R390,Client 390,Technology,Business Banking,9,151746.35058333332,24425.839999999997,98786.3115,221656.45202455437,368016.9608339481,4613390.537254358,484406.00641170744,368016.9608339481,32454.167577334643,-11707.867722739114,0.08818660831226798,-0.0490174239515583,-16675.305154321602,340191.3811464481,4,0,3,1,2,3992300.0,0.0,15319.8,235000.0,2042000.0,0.13720403226382627,False
R370,Client 370,Professional Services,Business Banking,8,132491.7557,22277.728,70335.9198,126419.94157545194,467057.7392909904,6124350.8578612255,643056.8400754286,467057.7392909904,43973.47145565438,-12073.45725926447,0.09414996852938913,0.06230409647259331,28734.50016431707,461197.6064359904,3,0,4,5,1,614200.0,0.0,3498.9599999999996,2429000.0,2429000.0,0.03184587205679582,False
R405,Client 405,Professional Services,Business Banking,7,58968.63199999999,18753.7,28022.37,40570.445349679496,236227.07518156833,3186562.2646603114,334589.0377893327,236227.07518156833,16178.35133981269,-12168.897681975512,0.06848643969950406,0.0587974606163287,13467.805678724691,229054.20638156837,2,0,2,3,0,1497200.0,0.0,4248.0,4049000.0,0.0,0.009688979083175363,False
R332,Client 332,Healthcare,Business Banking,6,155782.1885,46896.340000000004,38761.37775000001,100915.05961969552,739894.1205232162,9704822.291491684,1019006.3406066268,739894.1205232162,74943.89973650932,-13843.394726276632,0.10129003280025085,0.07269730975104949,53005.38426202281,729124.4262482162,3,0,4,6,0,1505600.0,0.0,1690.8000000000002,12488000.0,0.0,0.028592723049201366,False
R101,Client 101,Food Distribution,Middle Market,6,179361.05599999995,70435.66,37976.661,70433.28120648793,748026.0156336837,9617984.623897072,1009888.3855091925,748026.0156336837,75808.2798174416,-13954.842058600469,0.10134444288441129,0.09336749423076594,69182.63803468758,740971.3477336838,1,0,4,4,2,720500.0,0.0,32956.2,11726000.0,2264000.0,0.007976948653645344,False
R308,Client 308,Food Distribution,Business Banking,7,244000.76407619048,46723.792,100560.5322,241587.67019300853,975274.0443288144,12872027.285373064,1351562.8649641715,975274.0443288144,102041.01284296588,-14991.872476491822,0.104628041150414,0.10450618618302339,101915.96078081548,975214.6212888143,0,0,1,4,2,0.0,0.0,421.43999999999994,8984000.0,3344000.0,0.00012185496739061663,False
R378,Client 378,Technology,Business Banking,8,338227.4713095238,70718.52,166873.68949999998,301519.38598645304,1015437.9160290123,13677278.127163187,1436114.2033521342,1015437.9160290123,106194.51239824698,-15658.037525234507,0.1045800149097573,0.08615585661925355,86736.48455698448,1006739.2741540123,2,0,3,5,4,301400.0,0.0,43664.4,3339000.0,7681000.0,0.018424158290503742,False
R432,Client 432,Professional Services,Middle Market,7,299599.6729238095,89141.96799999998,107354.00380000002,167875.3054065708,1043770.6607928997,13457908.581159078,1413080.4010217031,1043770.6607928997,108899.54238889557,-16352.936906252426,0.10433282566705804,0.09159478429834739,90749.5498759279,990772.0245328997,1,0,6,6,2,11219600.0,0.0,27863.76,12416000.0,3007000.0,0.01273804136871065,False
R060,Client 060,Construction,Business Banking,7,104445.01,30122.72,43327.343250000005,124314.77170003981,474905.96256536024,6282644.10431408,659677.6309529784,474905.96256536024,37451.90799466244,-19536.80751318079,0.07886173463132297,0.055237344255850904,25965.054031007436,470063.40331536013,2,0,2,5,0,486800.0,0.0,6566.4,7366000.0,0.0,0.023624390375472065,False
R293,Client 293,Professional Services,Business Banking,9,107924.26873333335,24137.854,76688.1639,127477.15773470241,308162.4505620875,3696872.1520935115,388171.57596981875,308162.4505620875,14411.503936780027,-22567.990130670456,0.04676593112007475,-0.11584524964079695,-30544.388458040583,263665.4377520875,7,0,3,3,0,8410300.0,0.0,4175.28,2636000.0,0.0,0.16261118076087172,False
R263,Client 263,Transportation & Logistics,Middle Market,6,300187.25125,73621.57,96537.61200000001,226252.4882354278,1352631.9696943485,17366077.88440166,1823438.1778621743,1352631.9696943485,138399.3440632566,-23916.492300065183,0.10231855165639063,0.08858527586261558,119077.68542213587,1344215.3254318484,2,0,1,4,1,1054200.0,0.0,2111.3999999999996,17609000.0,2055000.0,0.013733275793775049,False
R237,Client 237,Construction,Business Banking,5,46456.013666666666,30182.266,13752.39435,34325.851664983405,286390.85417596804,3842307.6655772133,403442.3048856074,286390.85417596804,10296.024913855488,-24070.87758726067,0.03595095570869476,0.03722873247112641,10606.685157363489,284905.889975968,1,0,3,4,0,298400.0,0.0,2772.12,8060000.0,0.0,-0.001277776762431647,False
R309,Client 309,Technology,Business Banking,9,169561.35604523806,27843.562,112460.02920000002,136404.57315953524,527141.4901507408,7018396.974166899,736931.6822875245,527141.4901507408,37660.06128419162,-25596.917533897282,0.07144203593881861,0.0038239308844273128,1957.9798654390725,512033.27795824094,3,0,6,4,2,1804900.0,0.0,6285.84,3125000.0,2387000.0,0.0676181050543913,False
R183,Client 183,Construction,Middle Market,6,664264.4405,224966.55000000002,134244.10124999998,672867.4911631178,2848404.2935656207,36667864.36864927,3850125.758708174,2848404.2935656207,315185.1894597301,-26623.32576814445,0.11065324896880513,0.053320072764496865,147716.68648208556,2770376.6859906204,4,0,3,7,1,8190900.0,0.0,129954.0,35964000.0,3407000.0,0.057333176204308264,False
R297,Client 297,Healthcare,Business Banking,6,63588.38616666667,31640.46,23752.1835,32295.86407091444,368302.8154071087,4593400.944989044,482307.0992238496,368302.8154071087,17005.304805478674,-27191.03304337437,0.04617207388621676,0.02467555251754135,8639.990492606168,350143.7500321087,6,0,5,6,0,3761000.0,0.0,7027.200000000001,6324000.0,0.0,0.02149652136867541,False
R277,Client 277,Food Distribution,Business Banking,7,99736.03433333333,37222.198000000004,43312.16429999999,100568.33228356828,492237.9249261921,6605000.856293225,693525.0899107886,492237.9249261921,28996.152428673715,-30072.398562469323,0.0589067825950662,0.04812315969957725,23560.255174629714,489582.46552619204,1,0,3,5,1,69100.0,0.0,15687.36,6821000.0,1026000.0,0.010783622895488953,False
R453,Client 453,Healthcare,Business Banking,8,260926.68333333335,53393.57,128171.742,372722.4840320134,1000698.081833331,13698877.281468794,1438382.1145542236,1000698.081833331,89595.0680877766,-30488.701732223133,0.08953256702924199,0.08182790792220378,81556.02891562658,996677.4293333311,2,0,5,5,4,363300.0,0.0,11078.4,7438000.0,4605000.0,0.007704659107038214,False
R058,Client 058,Wholesale Trade,Business Banking,8,191911.39573333337,40799.10599999999,110708.56710000001,178780.18949810695,692300.474673304,9464242.293908818,993745.4408604258,692300.474673304,50963.541090274215,-32112.51587052228,0.07361477126579158,0.06989095444067073,48146.681157254614,688882.8682133041,2,0,7,2,2,520900.0,0.0,8125.92,5019000.0,3996000.0,0.0037238168251208514,False
R142,Client 142,Energy,Business Banking,8,112031.41941904763,26155.008,73998.51780000002,417912.9776875904,471869.7935772993,6186602.857430468,649593.3000301989,471869.7935772993,22834.10931054796,-33790.26591872794,0.04839069934407105,0.04180467591711722,19571.20680609276,468158.3190572993,1,0,7,4,1,454900.0,0.0,14017.56,2712000.0,1838000.0,0.00658602342695383,False
R195,Client 195,Food Distribution,Business Banking,7,148560.98608333335,52962.12,54705.04575,100846.89536526817,715581.3493867839,9338778.930389343,980571.7876908812,715581.3493867839,52017.21373639064,-33852.54819002343,0.0726922435596829,0.04293418942406018,29991.17773043088,698538.347474284,5,0,5,8,0,2809800.0,0.0,11084.400000000001,12186000.0,0.0,0.02975805413562272,False
R086,Client 086,Food Distribution,Middle Market,8,601572.7001833334,123297.498,250827.30180000002,686246.9527649693,2289903.3649334,30886528.699824043,3243085.5134815243,2289903.3649334,239862.97674928463,-34925.42704272338,0.10474807820384195,0.09040625218138,205875.35634716498,2277224.7646558997,1,0,1,7,3,1394700.0,0.0,1815.3600000000001,18636000.0,12218000.0,0.014341826022461951,False
R228,Client 228,Healthcare,Middle Market,8,343875.6019333334,84783.27200000001,156159.9927,151293.77975790013,1281092.5722704437,16649978.328430898,1748247.7244852444,1281092.5722704437,115713.34496196655,-38017.76371048674,0.0903239527467489,0.06254320398019166,78753.29148006612,1259182.2367304438,5,0,4,4,0,3012300.0,0.0,24206.04,19129000.0,0.0,0.027780748766557242,False
R011,Client 011,Healthcare,Business Banking,7,121181.69799999997,42066.66,37541.784750000006,107836.9544457279,785208.6563268387,10072872.033469032,1057651.5635142485,785208.6563268387,54570.877754123285,-39654.16100509735,0.06949856871089875,0.04752169200140484,36961.62287712629,777784.2353768386,2,0,5,3,0,743500.0,0.0,10216.2,10095000.0,0.0,0.021976876709493914,False
R215,Client 215,Food Distribution,Middle Market,6,465286.6286666667,136067.148,150918.2493,182136.09828587202,1963579.2727298364,25426416.088065967,2669773.6892469265,1963579.2727298364,192963.26535874166,-42666.247368838725,0.09827118672447453,0.0830577717186265,161928.33747142865,1949586.8251798367,2,0,5,8,1,1174000.0,0.0,35889.36,29955000.0,2161000.0,0.015213415005848038,False
R442,Client 442,Professional Services,Business Banking,8,368737.5834285714,62908.850000000006,196016.91,622021.6751775348,1431387.3958372178,18193357.18117555,1910302.5040234327,1431387.3958372178,125339.3810079113,-46427.10649255484,0.08756496066154079,0.020781418875580184,28828.183236673292,1387209.5745372176,7,0,1,5,2,5757100.0,0.0,12744.0,7618000.0,4578000.0,0.0667835417859606,False
R030,Client 030,Food Distribution,Business Banking,8,150720.37071666666,48845.606,92404.2771,236466.95917966677,595208.0077860004,7850488.8229167815,824301.326406262,595208.0077860004,24613.356896485027,-46811.604037835015,0.04135252982909204,0.014180853989103712,8303.584087959582,585548.9446785004,2,0,7,5,2,637800.0,0.0,45658.92,4165000.0,1822000.0,0.027171675839988325,False
R153,Client 153,Technology,Business Banking,8,343146.9041666667,57329.164000000004,194678.62740000003,345680.98873432475,1313288.5448366057,17063618.73026351,1791679.9666776687,1313288.5448366057,107692.54852458573,-49902.07685580697,0.0820021989440138,0.06054275759518048,78486.01013876822,1296373.228711606,4,0,3,6,3,2607100.0,0.0,2805.48,7997000.0,5308000.0,0.02145944134883332,False
R438,Client 438,Construction,Business Banking,9,86166.53730714285,18533.196,86787.8736,241057.85091195418,407993.7501886122,5346939.790522908,561428.6780049053,407993.7501886122,-2619.5474120526455,-51578.797434686116,-0.00642055769442951,-0.02708420167759366,-10950.014725343695,404295.2735211122,1,0,4,2,1,343900.0,0.0,7479.72,1770000.0,1713000.0,0.02066364398316415,False
R085,Client 085,Professional Services,Business Banking,8,233916.19659999997,74898.88799999999,146824.4358,140772.53767623074,887160.6058020596,11716939.455594039,1230278.642837374,887160.6058020596,35224.902653768266,-71234.3700424789,0.039705215068609044,0.0009079147863283393,792.0842225208573,872421.3268120596,2,0,4,7,0,726800.0,0.0,59552.16,11730000.0,0.0,0.038797300282280706,False
R285,Client 285,Food Distribution,Business Banking,7,105129.91173333333,28006.116,88811.8806,195873.899410195,729592.4420650917,9398484.697807424,986840.8932697796,729592.4420650917,12464.930356157916,-75086.1626916531,0.017084785474032964,0.016936722697607272,12353.476766360316,729390.0353050918,0,0,4,3,0,0.0,0.0,2181.12,7659000.0,0.0,0.000148062776425692,False
R170,Client 170,Construction,Business Banking,9,290706.7093333333,49012.799999999996,262086.6,338615.816317046,980283.4591379082,12715933.475076107,1335173.014882991,980283.4591379082,13184.649107708497,-104449.36598884048,0.013449833295466894,-0.08339083153156852,-78514.57923966402,941525.3187629081,5,0,2,6,1,4586700.0,0.0,17895.0,7584000.0,1277000.0,0.09684066482703542,False
R476,Client 476,Education,Business Banking,9,219171.72508333332,54039.67999999999,222035.96550000002,223907.63035428023,847779.982328698,11133651.582443818,1169033.416156601,847779.982328698,-18440.937233728957,-120174.53511317275,-0.02175203191643549,-0.09017871783862454,-74444.2213054797,825518.737566198,4,0,4,4,1,2076400.0,0.0,30795.6,7282000.0,1889000.0,0.06842668592218905,False
R212,Client 212,Wholesale Trade,Business Banking,9,225956.59666666662,40655.97000000001,263176.43700000003,355261.3919664731,1006859.3722574784,13054100.934330555,1370680.5981047081,1006859.3722574784,-29724.91062107951,-150548.03529197694,-0.029522405452147023,-0.05389303377460269,-53258.78157540952,988231.2767574785,3,0,2,4,1,3319100.0,0.0,812.4000000000001,6480000.0,2789000.0,0.024370628322455665,False
R222,Client 222,Professional Services,Business Banking,9,340574.8633928572,58738.1,387073.0625,842340.5411096368,1440060.3832118325,19043607.940191507,1999578.833720109,1440060.3832118325,-37843.42050865034,-210650.6664940703,-0.026279051177178023,-0.03338957558667647,-47932.865409396596,1435563.7820243326,1,0,2,6,3,339900.0,0.0,13155.0,7012000.0,5878000.0,0.007110524409498446,False
R306,Client 306,Energy,Business Banking,9,161308.6604833333,41729.784,270803.6094000001,617898.6462820348,1110796.2504777533,14255582.587618014,1496836.171699892,1110796.2504777533,-82428.89872768763,-215724.44878501797,-0.07420703724218998,-0.12065325660500041,-131031.51213891902,1086017.2019052529,8,0,6,4,1,3598500.0,0.0,1511.88,9342000.0,623000.0,0.04644621936281043,False
R147,Client 147,Retail,Middle Market,8,453361.0134,97449.978,417993.75479999994,1284751.643357826,2173031.2625531047,29703797.878672507,3118898.7772606136,2173031.2625531047,16400.027998303827,-244363.7235080687,0.007547074117578666,-0.010749535490845662,-23053.06444714379,2144563.7782931044,2,0,1,5,0,4901100.0,0.0,1656.96,25482000.0,0.0,0.01829660960842433,False
R433,Client 433,Construction,Middle Market,9,812847.5051666666,116758.4,776364.54,2496827.617447145,2992969.4645906226,40462256.71216326,4248536.954777142,2992969.4645906226,26564.95606058828,-332591.37969028647,0.00887578586246012,-0.03040080773689157,-89307.18114963172,2937658.167590623,3,0,1,2,3,7588500.0,0.0,1053.0,12181000.0,13814000.0,0.03927659359935169,False
